animal_idx,age,age_first_sess,sess_num,perf,reg_trial_intercept,reg_trial_oneback,reg_trial_twoback,reg_trial_rl,reg_repeat_intercept,reg_repeat_main,reg_repeat_reward,reg_nrepeat_reward,reg_repeat_rl,reg_reward_intercept,reg_reward_main,reg_reward_repeat,reg_nreward_repeat,reg_reward_rl,alpha_positive,beta,s1,s2,s3,sex,ns
10,74,61,3,0.6475,1.38324482259023,0.612902859711599,-0.0269975943790649,0.640737365868768,1.22360286905674,0.611081594737468,0.909103272120374,0.272460361308626,0.560185266200036,1.57940010245848,0.498584273870687,0.930255185098357,0.293612274286609,0.560185266200036,0.00737324907213196,6.14136754992432,-0.193209130500787,0.147235604518861,0.0906016671036968,1,1
10,77,61,4,0.5575,0.769765738224009,0.577443318233816,0.0636246771133143,0.537670925249157,0.725597072673188,0.5658670430128,0.518257436308581,0.106038698149614,0.46383538069027,0.856229693938572,0.294961786087372,0.772385707487815,0.360166969328847,0.46383538069027,0.0126079164658176,3.05776717035836,-0.332521348945841,0.255207790190699,0.0966001092866241,1,1
10,80,61,5,0.8475,1.78433914464817,0.0698166423525813,-0.189608294035515,0.155950334305984,1.61017166789682,0.0500541363416117,0.316876656769196,0.228582534525233,0.180379593867923,1.8069434928481,0.192495692557403,0.0942960836470021,0.00600196140303922,0.180379593867923,0.0971696354500034,3.82703716770913,-0.128502524920228,0.0211859547138998,0.107807095318511,1,1
11,59,59,1,0.775,1.43616611521716,-0.126253349698109,-0.0872756930601555,0.191298483534588,1.49305731997426,-0.018428119119834,-0.280253529715621,0.0348690872947337,0.192274339538182,1.4152764489075,-0.0967283243511113,-0.176115862334917,0.139006754675438,0.192274339538182,0.04341369233765,2.88381702222627,0.0475189417161635,-0.0622226383447274,-0.142059525986626,1,1
11,62,59,2,0.5525,0.805557316343462,1.05340540059593,0.0297847002450444,0.440420904298476,1.1258344695149,1.08009314949075,1.24809756293899,-0.752661815344963,0.560274373183055,1.27098044084321,0.236598781640131,2.08225401793954,0.0814946396555928,0.560274373183055,0.00138706466401126,15.3577132934557,-0.0196327543099149,0.133385146747918,0.00844658158524299,1,1
11,66,59,3,0.6475,1.26140209641688,0.824604841748455,0.0277650550357868,0.566595672338018,1.39066890075527,0.641084876185369,0.642862147529146,-0.51657296933756,0.63189516836412,1.46249622362479,0.0553138560053466,1.22180578774996,0.0623706708832573,0.63189516836412,0.0117470093762753,4.1913106734296,-0.0561561591583154,0.295055615431943,0.0328468330071077,1,1
11,75,59,4,0.7675,1.68503217319028,1.17041618033757,-0.0127384151061382,0.36669527993701,1.84344857203596,0.973036198150198,0.874897888593266,-0.499752388609826,0.380056771838408,2.08146888944784,0.154576127824395,1.66873724343415,0.294086966231063,0.380056771838408,0.0656729564284973,4.6857569008865,-0.151067174316806,0.370275593261382,0.0163871786217854,1,1
11,80,59,5,0.7375,1.58725756883156,0.957075353937197,-0.112580593083119,0.415979367706634,1.65143069932944,0.805114083622999,0.935176604238031,-0.348841404234542,0.387360396272613,1.86701395219685,0.240060136462298,1.44809615670994,0.164078148237366,0.387360396272613,0.0319723186415184,4.36441621013119,-0.15257695650572,0.328351974881692,0.0659317401129049,1,1
11,82,59,6,0.485,0.77992385791033,0.977668226093493,0.0596023707021567,0.825075691404687,1.05312371294464,1.03587561019796,1.16123316422306,-0.552463886299714,0.873430934712357,1.22784893834764,0.29146244004014,1.89581104413928,0.182113993616506,0.873430934712357,0.00565230743037488,6.80318421331532,-0.127464105570048,0.300490783200486,0.083812825471696,1,1
11,83,59,7,0.47,0.862152875370514,0.972899982489494,0.143712009931058,1.02033634562368,1.50352975433851,1.39731735514596,2.20729061332801,-0.503161326594254,1.06488372119262,1.79022837246084,0.80885580616008,2.75192235564028,0.041470415718015,1.06488372119262,0.0113693862255939,7.6300868470283,-0.220812790801692,0.37960094797783,0.212069374667198,1,1
12,54,54,1,0.84,2.76536121576152,-0.322331859655429,-0.178501848204353,0.817720405427534,2.8842058172297,-0.128419383585444,-0.40665944228635,0.0334687203100763,0.786906201166682,2.7069275283293,-0.0999705724468599,-0.349902169127371,0.0902259934690493,0.786906201166679,0.00994018917426498,7.94396272361339,0.0491421027381976,-0.0407349000153364,-0.102108594714416,1,1
12,56,54,2,0.8025,1.93007904240902,-0.040980328123207,-0.241953104492995,0.596722570700041,1.77494887124304,-0.0528676121819817,0.332941435250505,0.180886480062736,0.605068794167381,1.95154676645234,0.179525310485059,0.0226929333040842,-0.129362021883685,0.605068794167382,0.0158055333280148,5.13570585438065,-0.0366966602394265,0.00232117838599335,0.090971409327174,1,1
12,60,54,3,0.4475,1.21098542535909,0.729655636296674,0.0120819017838166,1.4553407551918,1.23836538268304,0.70660645310083,0.608860277340535,-0.0662777733891684,1.37275290575634,1.38115610968701,0.245275968163002,1.04431679734138,0.369178746611681,1.37275290575634,0.00846170634926135,6.67362744808628,-0.200598462602888,0.178021996498813,0.120684513916146,1,1
12,63,54,4,0.5625,1.06058864639472,0.967817361318825,0.195915406837463,0.744044213981977,1.29937191090617,1.04001191882182,1.31961815465411,-0.295732321102841,0.713549378318426,1.51568370533964,0.468987623396253,1.8472147991214,0.231864323364453,0.713549378318426,0.00157516526206333,16.2377884001797,-0.0526527643406271,0.112199067855253,0.0259678308908224,1,1
12,68,54,5,0.7475,1.96860549130932,0.677856487117006,-0.162432873532647,0.741023489728687,1.87161623487556,0.713633184541567,0.152878647433262,0.121856092199193,0.729039451573311,2.0530113848935,0.100950960268212,0.734186738071712,0.703164182837643,0.729039451573311,0.0175696231131681,5.27413883890022,-0.19066229069825,0.145692305783563,-0.0763169827873099,1,1
12,70,54,6,0.6275,1.12537585510325,1.17049811566483,0.0315689443127067,0.67059908261477,1.37495534590581,1.16275842989083,1.1551781310698,-0.546463349466378,0.700855803721449,1.57344673414523,0.281185761908121,2.01573831246296,0.314096831926784,0.700855803721449,0.0231690952023266,4.63411580572039,-0.22642316003119,0.452687432974383,0.0901620455447644,1,1
12,71,54,7,0.7125,1.80262582174929,1.03547077479911,0.0970955059270688,0.705845267545158,1.76425208021649,0.952199040604514,0.355411183695901,-0.0567095355822525,0.710702228397155,1.88896459689576,0.11852170951022,1.15834629261405,0.746225573335901,0.710702228397155,0.0123288650665357,5.21386294707099,-0.193234484911338,0.22232947613858,-0.088418821061292,1,1
12,75,54,8,0.6575,1.55324608222844,0.964189220443577,-0.236049729367494,0.851808505357067,1.63349857809852,0.868357606055928,0.547859137054901,-0.322240097554034,0.873396026274835,1.7900829217771,0.0955530764797554,1.30820697017353,0.438107735564592,0.873396026274835,0.0100082169572566,6.17686897685032,-0.119979862870821,0.223495636474015,-0.0246279068281577,1,1
12,77,54,9,0.57,1.03450027848806,0.76909524236565,0.0800677435141631,0.545437002260073,1.14869698915713,0.653804373078265,0.895132618795131,-0.463521335722285,0.606762871121618,1.28212747571371,0.196103671154526,1.33422175074806,-0.024432203769359,0.606762871121618,0.00265488851193761,8.59249819734309,-0.030193921700986,0.157369330729513,0.0345775734725296,1,1
13,53,53,1,0.7625,2.41527496074817,-0.382736258023056,-0.294176264895136,1.0860318884416,2.36091178415907,-0.634765210174628,0.917467333273573,-0.393955377578188,0.927008520025195,2.49721253333999,0.175126455192844,0.0186569963582051,-1.29276571449356,0.927008520025195,0.0215201003827979,6.433786193298,0.0788905712430381,0.00593817128283398,0.279519565376048,1,1
13,55,53,2,0.7225,1.70076199338571,-0.0100574223455477,0.0575140198978688,0.535189260658213,1.58527175048579,0.0127582674595033,0.200603636184803,0.214055155140973,0.482576106484592,1.72984761030355,0.149553893909571,0.00605623432513087,0.0195077532813005,0.482576106484592,0.0288088740324444,4.04057627610787,-0.114544188910692,0.0023316587430415,0.102413077946064,1,1
13,59,53,3,0.5475,0.730590275824073,0.45963397306769,-0.023969615324964,0.552836594288065,0.792314375032094,0.347508291274798,0.526463823895761,-0.386910484951291,0.526523130016739,0.828590046353737,0.0660309955632674,0.804287890974891,-0.10908641787216,0.526523130016739,0.000683645426845481,19.9997183617463,-0.00285561875073479,0.0424952016811656,0.0118110483917044,1,1
13,62,53,4,0.605,0.970279933237687,0.825404692535951,-0.0532031525884817,0.382038579458966,1.04853162195984,0.700250565131962,0.584575795825128,-0.439103075029028,0.416832503390458,1.07781786905642,0.066918610979578,1.21173838087074,0.188059510016569,0.416832503390459,0.000715899861046287,19.9996879784053,-0.00860256158146159,0.0619182570140725,-0.0111722086285901,1,1
13,66,53,5,0.675,1.07254729497833,0.14158867199027,-0.197421850871558,0.294677441129259,1.13829380185465,0.138458546724039,-0.106992545807428,-0.19217718378386,0.326297122338868,1.08150815066754,-0.13167537671794,0.181717864805396,0.0965332268289648,0.326297122338868,0.00920024688328572,2.90183781886001,0.0825106236448265,0.064747021920993,-0.155377634354566,1,1
13,71,53,6,0.5725,0.880623668332742,0.487691376999281,0.107501307283312,0.614059334534071,0.950077549431433,0.379362810575233,0.216038694668235,-0.33401111854059,0.63211252094975,0.966105445310963,-0.0546307561379146,0.65613034852697,0.106080535318145,0.63211252094975,0.0110949582241909,3.11554020515866,-0.0759077470905453,0.223360676189733,0.00304515185442469,1,1
12,75,54,10,0.6575,1.55324608222844,0.964189220443577,-0.236049729367494,0.851808505357067,1.63349857809852,0.868357606055928,0.547859137054901,-0.322240097554034,0.873396026274835,1.7900829217771,0.0955530764797554,1.30820697017353,0.438107735564592,0.873396026274835,0.0100082245739562,6.1768684522088,-0.119979923609829,0.223495703466589,-0.0246278849064539,1,1
12,77,54,11,0.57,1.03450027848806,0.76909524236565,0.0800677435141631,0.545437002260073,1.14869698915713,0.653804373078265,0.895132618795131,-0.463521335722285,0.606762871121618,1.28212747571371,0.196103671154526,1.33422175074806,-0.024432203769359,0.606762871121618,0.00265485810431436,8.59255001756211,-0.0301935091189546,0.157368187069428,0.0345768482517344,1,1
13,82,53,7,0.84,1.58105368989399,0.478731360926674,-0.0848718852934524,-0.128959688649921,1.76068881705025,0.522782119827428,-0.299863561740405,-0.238570750509419,-0.148928720027592,1.66901995098219,-0.207601225730725,0.497891906700862,0.559184717931847,-0.148928720027592,0.271059501038599,3.15639644125374,-0.00600293127484117,0.152016565590463,-0.345418235907423,1,1
20,55,55,1,0.4225,0.079174994160081,0.267647415398254,0.142324967577705,0.608330823770051,0.151428197910392,0.286373646624492,0.729018386981736,-0.487277507855523,0.541434773148866,0.159069731008452,0.120818347642915,0.894382878028561,-0.321913016808699,0.541434773148866,0.000513768165233656,19.9977634322676,-0.00983202200340317,0.0479409274585741,0.0420977675363216,1,1
20,61,55,2,0.6775,1.19583640833008,0.809195909172622,-0.092093955508129,0.436640381714337,1.25037169930169,0.698342754738814,0.802888669874515,-0.286784502728744,0.401839335402304,1.38655362696457,0.227882637851835,1.24298344600119,0.153310273397932,0.401839335402304,0.0240269082735624,3.52325561250809,-0.182824659090863,0.353760948477161,0.0955212143855074,1,1
20,64,55,3,0.69,1.44230196716634,0.951367444860391,-0.0120544975106761,0.446155531511554,1.55294616296149,0.766833967638764,0.455077543189241,-0.444175938548947,0.480368891400897,1.59441748520604,0.0046373862266993,1.21696170267303,0.317708220934841,0.480368891400897,0.0133157482003258,4.21649492593604,-0.0474911960462916,0.282308865153331,-0.099021199596978,1,1
20,68,55,4,0.4675,0.888939001518881,0.87384439565405,-0.115532970998841,0.816863263872337,1.14918421255214,0.858361401573129,0.874610820793348,-0.602564029127672,0.945616222146767,1.23069080906441,0.128080457445031,1.59725082836696,0.120075978445941,0.945616222146767,0.00286259132311273,10.1436411436838,-0.0546096522144102,0.172869814394733,0.0329573442389797,1,1
20,69,55,5,0.5075,0.784792070217682,1.15682340579498,0.229339074328863,0.66149601058881,0.975903423115718,1.10085898214896,0.774000734858621,-0.647607489552635,0.716428725853432,1.01443410531687,0.0607389924149873,1.81131072692497,0.389702502513713,0.716428725853432,0.0035871078105188,6.82338340665364,-0.0986798719890062,0.284682489415929,-0.0111454812321768,1,1
24,85,85,1,0.55,1.11808014753659,0.776650836930605,0.0227309884867645,0.810882927722453,1.26601586551538,0.738512231615278,1.03577416545106,-0.32537649114265,0.83086477857667,1.51306270259089,0.320260402510266,1.42456487830223,0.0634142217085194,0.83086477857667,0.00675101083851613,6.33175383926198,-0.124809428275503,0.233965810557353,0.1008633944661,1,1
