animal_idx,age,age_first_sess,sess_num,perf,reg_trial_intercept,reg_trial_oneback,reg_trial_twoback,reg_trial_rl,reg_repeat_intercept,reg_repeat_main,reg_repeat_reward,reg_nrepeat_reward,reg_repeat_rl,reg_reward_intercept,reg_reward_main,reg_reward_repeat,reg_nreward_repeat,reg_reward_rl,alpha_positive,beta,s1,s2,s3,gdx,ns
9,92,83,4,0.795,2.01927744514477,1.34638762448787,-0.302812697899462,0.260293295195817,2.10364524323642,1.20358528644741,0.24923899688444,-0.367052440784498,0.27657111235043,2.18742120635995,-0.0464468891332127,1.51671209036816,0.900420652699224,0.27657111235043,0.136876276791212,4.50650143658564,-0.151862397597615,0.338322867842865,-0.246429691242841,10,1
9,95,83,5,0.775,1.85119734745223,0.897049209053829,-0.264218414365277,0.477086200153346,2.14338137484235,0.619388997722256,0.33835645095382,-0.800632241046066,0.569750512596588,2.07972843031005,-0.178673704782219,1.19404589059157,0.055057198591685,0.569750512596588,0.0223856468316334,4.80228057589089,0.0950079993205456,0.252149943548196,-0.112128572588806,10,1
9,101,83,6,0.805,1.99329059198756,0.826730094099406,-0.171943733637726,0.484308598637386,2.14923384187009,0.605697925041828,0.167629569327785,-0.483245836528664,0.519816096947219,2.09225128539772,-0.114876665624981,0.932944225381618,0.282068819525169,0.519816096947219,0.0366795088340124,4.57895815551693,8.49964715895238e-05,0.209966219164086,-0.129591238307594,10,1
10,87,87,1,0.6075,1.07892248136178,1.09389586565114,-0.0105365147013369,0.493352204063569,1.25830289099112,0.968443714889996,0.742004566679108,-0.656525410884061,0.566856427373672,1.32738141207198,0.0394496355473663,1.66864035158613,0.27011037402296,0.566856427373672,0.00382601157126608,6.46894383055301,-0.0426113770436239,0.259434496199978,-0.0493449451561128,10,1
10,90,87,2,0.5325,1.00885085934418,1.17687127417291,0.133537177922948,0.766721879103911,1.17149812304731,1.09614787943035,0.653185363447496,-0.54882346439367,0.804188563892198,1.2194280879923,0.0489550024837326,1.69700543627578,0.494996608434612,0.804188563892199,0.00509557629726997,5.9940272184223,-0.12197537186611,0.301901336740606,-0.0225381594395164,10,1
10,94,87,3,0.5825,1.11548166572461,1.37322847488672,0.587731991075738,0.571369692841209,1.3173322216281,1.04033199960936,0.304188340561987,-0.911227962303778,0.653386873826523,1.33479729074272,-0.28420638477103,1.65492582194652,0.439509519080758,0.653386873826523,0.0111651867662459,3.63671834223193,-0.00702251005922076,0.473292160549077,-0.215535370826029,10,1
10,98,87,4,0.485,0.478572386810259,1.44968370628748,0.506966443346024,0.559633768873236,0.820356576154087,1.54259336315644,1.16252659782501,-0.865480620873331,0.57462966018711,0.850766408353885,0.14686284927124,2.55583809937885,0.527830880680513,0.57462966018711,0.00091516693545222,19.9997189004093,-0.0433784034381729,0.135218034940902,-0.00893828962506391,10,1
10,102,87,5,0.515,0.793856220400961,1.2616961378856,0.355753926224222,0.626736143018473,1.06227073002495,1.23083773286088,0.958678062102602,-0.783199496070547,0.732453506920414,1.17776733103839,0.084532604974945,2.10458058393501,0.362703025761359,0.732453506920429,0.00114353138979626,19.9999217323945,-0.0309622830475722,0.118102282231453,-0.00582119575450338,10,1
10,106,87,6,0.445,0.352535795014862,1.11283426371048,0.359626959467734,0.591881929678841,0.653627977867484,1.28111914867408,1.31202021932825,-0.546441680431194,0.609486784065144,0.710232445761594,0.379673970903419,2.20972477557136,0.351262875811912,0.609486784065143,0.00102217554642317,19.9998509816508,-0.0575175470433999,0.119221008086635,0.0219350375894156,10,1
11,79,79,1,0.4525,0.443643760837165,0.53045311982071,0.332615090543598,0.484396356012549,0.548555681409572,0.502916437775238,0.836724569166735,-0.315600054730316,0.482233251417432,0.622381229317165,0.25540666339879,1.0792857271594,-0.0730388967376546,0.482233251417432,0.00120477003633758,12.3258081206441,-0.034608630983083,0.0911522550481704,0.0468394536394728,11,1
11,81,79,2,0.5025,0.456986510636325,0.598952731117062,0.259396899533699,0.413273826392652,0.604385924207987,0.55679934937891,1.0387544564424,-0.645445421783408,0.464638002421113,0.670432608450805,0.192729890592665,1.39924721076347,-0.28495266746234,0.464638002421113,0.000661167155278933,19.9976355170218,-0.00370803228647022,0.0715112536571043,0.0327678579283601,11,1
11,87,79,3,0.6825,1.51838014808167,0.92074450488614,0.254810720881031,0.63684731993366,1.60843821342903,0.783369302978877,0.951344604632644,-0.298909406750198,0.583862041566296,1.86398058835073,0.273077341726665,1.41182949650036,0.161575485117516,0.583862041566296,0.0122447996973652,5.21232784984105,-0.117968056924295,0.25951745914997,0.0443997870612572,11,1
11,90,79,4,0.5,1.08939821111184,0.871505576309533,0.15368679466487,1.17649900423275,1.52566979925137,0.852129243630734,1.3312726693144,-0.814370561232345,1.26416651807571,1.66124028892655,0.236809619067581,1.92510172800418,-0.220541502542558,1.26416651807571,0.013107600016806,6.3818065589503,-0.129285200035444,0.341671681183757,0.196374302992917,11,1
11,94,79,5,0.7425,1.6839168564581,0.91297413384499,0.212788477248783,0.673659431334067,2.00910823498194,0.63507497441753,1.10198466097312,-0.791561963104561,0.728774865393488,2.18760351561751,0.12526957625722,1.58733507273074,-0.306211551346943,0.728774865393487,0.0259083558214947,5.43322708117529,-0.0110316469788167,0.300661600640188,0.118204358891971,11,1
11,99,79,6,0.7425,1.8744351995061,0.817443992256923,0.212246677352797,0.646932344575949,1.88302283859415,0.574333114244656,0.757286572690329,-0.346773893123891,0.652847567254367,2.0513078166126,0.15458764863287,1.12700776555053,0.0229472997363045,0.652847567254367,0.011923667757546,5.55416258719529,-0.0577629920508514,0.201815395541796,0.0474714984745268,11,1
12,83,83,1,0.6525,0.904979646770782,0.489183208779867,-0.0826216827252948,0.301512162567224,0.982755229494933,0.385066029391239,0.268370584058972,-0.352638024343253,0.293798379895933,1.00290523309328,-0.0386656725301362,0.69714283437653,0.0761342259743042,0.293798379895933,0.0390278912827544,2.24636548377466,-0.0135404208328509,0.319130969484552,-0.0443948464283004,11,1
12,86,83,2,0.6275,0.844006575105355,0.543151467835434,0.00657687742899089,0.223303331989686,0.909585036739211,0.434087587471598,0.302018094009299,-0.349165477647728,0.239419567177797,0.930190568675196,-0.0218095301180278,0.760466164771046,0.10928259311402,0.239419567177797,0.0141450185029736,2.27937957503561,-0.0031800030248194,0.331253133599085,-0.0873466280833024,11,1
12,94,83,3,0.575,0.501852519431467,0.842482573914013,0.430061338694429,0.162969629331345,0.564369037567537,0.736567181965582,0.445462949407326,-0.703949494795041,0.195887808925649,0.52819425856932,-0.126545155244201,1.31096651125366,0.161554067051293,0.195887808925649,0.000302921780854071,19.9970877221073,0.00514965870465206,0.0662923696241351,-0.0217827758657646,11,1
12,98,83,4,0.4775,-0.0278656079885515,0.910621638984482,0.388888933766234,0.145585512531321,0.0151489902022521,0.979616406871001,0.683593217481879,-0.649126848207077,0.174962582914296,0.0366516697454742,0.0172409872334888,1.64572345613251,0.313003390443558,0.174962582914296,0.000153942281957348,19.9981410778961,-0.0237421867293037,0.0828639666839584,-0.00743802859374909,11,1
12,102,83,5,0.635,1.00008231389578,0.880492183183231,0.0997070159848352,0.409458065558898,1.07631416621424,0.7488400622611,0.433820343489308,-0.435545262152945,0.393390113642517,1.06004578944552,-0.000792658954390115,1.18327292441794,0.313907318775686,0.393390113642517,0.0137338562018207,2.85642554196706,-0.111365928979253,0.415174688184977,-0.106642290692777,11,1
12,105,83,6,0.5425,0.719869633401771,0.56872501643085,-0.0628190399179446,0.536661548442674,0.81473746680863,0.499215349547526,0.0117161247315481,-0.398845576078759,0.605602453593735,0.804945240318043,-0.18429045290163,0.706714552604145,0.296152851793839,0.605602453593734,0.00731970170777943,2.96362865191932,-0.0627325715997547,0.252517061306004,-0.136346295636418,11,1
3,63,63,1,0.645,0.782044907055207,0.257039227801278,0.176004154231045,0.045502378817987,0.78790108077448,0.215650295192208,0.0535164289558441,-0.127294369366328,0.028385673226557,0.795377179097707,-0.0343946051212115,0.306951861034763,0.126141062712591,0.028385673226557,0.489556038463473,1.5805609945965,-0.0420139854161199,0.195587262107301,-0.119744211731021,11,1
3,67,63,2,0.4925,0.388555389580901,1.12523918666497,0.375740777326231,0.301685413040152,0.551509500383961,1.16635567597331,0.927277166862483,-0.554046579522513,0.34058410739595,0.59553089245115,0.184824951554609,1.9065637864849,0.4252400400999,0.34058410739595,0.004626019001938,3.61982947788536,-0.217276702505538,0.531288350039409,-0.0182314669376264,11,1
3,72,63,3,0.5775,0.603358620805244,1.16607234394477,0.416163807866693,0.00513284094724787,0.919157554519391,1.17766331728154,1.2034719937242,-1.11732092522481,0.144803044265237,1.01766296652208,0.0421456843016942,2.34085420443916,0.0200612854895752,0.144803044265238,0.021251702403589,2.30317580262191,-0.00751068486277437,0.999983117229248,-0.0102165101921004,11,1
3,76,63,4,0.455,0.323167822557373,0.820568330178948,0.313600176614574,0.354317926787541,0.451462753400663,0.787529353391361,0.589440500277209,-0.66695478298238,0.397862634450665,0.471354691239556,-0.0383863693237889,1.41566622652278,0.159270943263196,0.397862634450664,0.000531547998469986,19.9995866498511,-0.0105146076350837,0.073667743525943,-0.00545384548125742,11,1
3,82,63,5,0.53,0.583357006483015,1.41283098120567,0.696023677755482,0.323050257158963,0.935094087941885,1.41198047302007,1.32197416647473,-1.37300491277212,0.558620245868348,1.06309724050902,-0.0250812853584845,2.76498926577049,0.0700101865236401,0.558620245868348,0.00462226664871537,5.33350917817356,-0.0253332833771823,0.541205857112445,-0.00817421088666421,11,1
4,61,61,1,0.6025,1.24718057272349,0.597875741836791,-0.312592078075726,0.813233090545959,1.34345654185262,0.509862580688023,0.434510196500867,-0.333278968328244,0.83082798050969,1.38511902343831,0.0443075617799909,0.893727872552682,0.125938707723571,0.83082798050969,0.0107564565196216,4.72379012126701,-0.0856477646344953,0.196937518992382,0.0455942528272471,11,1
4,66,61,2,0.7425,1.48476485379362,0.206945037977962,-0.136190351910805,0.412560771179039,1.50712129541261,0.13002207838426,0.113955071198448,-0.172885615927023,0.416392917425193,1.49619714932215,-0.0234302554744193,0.273553094353275,-0.0132875927721959,0.416392917425192,0.0198398528973522,3.54346134176741,0.0233989964033253,0.076945737747965,-0.0283863254634147,11,1
4,68,61,3,0.675,1.08855939618263,0.19951106666006,-0.216864954316064,0.345909555611936,1.08176891265146,0.125827464386842,0.244855275494425,-0.144647988458174,0.329844197643656,1.11171496481478,0.0438814141699803,0.320644207603922,-0.0688590563486766,0.329844197643656,0.0314713014619804,2.55288865676503,-0.0205144605532569,0.128052313726788,0.0820879755101541,11,1
4,72,61,4,0.4875,0.356350931014288,0.485012012079529,0.112369971028332,0.370502233230753,0.444732117063543,0.459789381937499,0.913549070207201,-0.547595405832351,0.381852430050533,0.482078875418349,0.180524060011493,1.19018248704624,-0.270961988993312,0.381852430050533,0.000551190242899733,19.9993792741092,-0.00623291347181894,0.0614390941408579,0.0331563812710373,11,1
4,85,61,5,0.47,0.48021695449979,0.818085851142833,0.262772739617183,0.565949639890384,0.692233458070213,0.823576917092722,1.03029630840924,-0.787377100050495,0.661320548344018,0.773177576495581,0.119203426444285,1.73399331277729,-0.0836800956824425,0.661320548344017,0.00095598786706747,19.9999734759991,-0.0174620234348412,0.0980168668011499,0.0254659336603917,11,1
7,73,73,1,0.7425,1.46065717854498,0.359009969876966,-0.254166550439775,0.415199115789088,1.46846090076286,0.279222401570767,0.154845133752961,-0.162660170617295,0.441230499370165,1.47957447637647,-0.00315367035436424,0.438141662064102,0.120636357693846,0.441230499370165,0.0188491417830891,3.52818398024567,-0.0194597420582157,0.124812588286736,-0.0363281461812415,11,1
7,77,73,2,0.6725,1.41949452189468,0.997466001939871,-0.0711248133527811,0.60953013308417,1.6175181920871,0.882013799752335,0.818494497730075,-0.482184876246705,0.620511891172069,1.74442338732285,0.144763748253451,1.53284843144455,0.232169057467769,0.620511891172069,0.0276808688307603,4.25908290606484,-0.146560863953907,0.362074388595051,0.0529256202038851,11,1
7,81,73,3,0.4325,0.788027404466479,0.810985922822535,0.0981025597158479,1.08693769475605,1.02250937827219,0.847066384517573,1.09380749070078,-0.42784566837636,1.06412742595385,1.15985237770005,0.316255883268861,1.60809276310653,0.0864396040293951,1.06412742595385,0.00880174284285041,6.00438133403256,-0.191724565607318,0.306349415494295,0.162473832654272,11,1
7,84,73,4,0.8275,1.87190286736593,0.64834026551825,-0.0136354524843882,0.218724259856882,1.92274626906559,0.369552803673172,0.618712594265098,-0.377287511958399,0.193798377322261,2.05234568456649,0.086773929448019,0.870086768905497,-0.125913337318,0.193798377322261,0.732308797814439,4.16796692182808,-0.0199314850910549,0.205280988738152,0.0720515141400238,11,1
7,89,73,5,0.6425,1.12112745246653,0.885549457131238,0.147055542122916,0.469008168728798,1.22643293624395,0.72125954559842,0.492686171298614,-0.466257153428052,0.497900413570688,1.31138123453521,0.0119418298967387,1.20471209683747,0.245768772110806,0.497900413570688,0.0142543984536747,3.52005380643756,-0.0853665093966012,0.349160700333474,-0.0541262412170587,11,1
7,93,73,6,0.5975,0.609962231391417,1.47379373567822,0.716900918793478,0.113799736065792,0.900223595638721,1.45103214676083,1.26470398675186,-1.2120901592246,0.0948550545480758,0.991501148916248,0.0258492511039503,2.69126516673036,0.214471020753907,0.094855054548076,0.0787158947808321,2.92080629681015,-0.219362939799084,0.99999999501404,0.0732598858641577,11,1
7,103,73,7,0.5425,0.300362024111734,1.22951746234722,0.566935216834031,0.1180556415041,0.738542874639403,1.60892967512833,1.78517565722886,-1.24397475089647,0.0825051704215558,0.748754932275047,0.269287610814337,3.12279567800637,0.0936452698810384,0.0825051704215557,0.999994621048435,3.66034854866362,-0.395068345389733,0.999999985840032,0.343322340825741,11,1
7,108,73,8,0.5075,0.110232672103,1.08436036332167,0.667634977390363,0.026310471182837,0.441985292337657,1.55189268535478,1.93852870529318,-1.4375135721768,-0.0376107103018025,0.540411380210004,0.250441978891182,3.24166792274736,-0.134374354722622,-0.0376107103018027,0.000229845849825826,19.9889851335354,0.0062475814855378,0.149244511027278,0.00626667785751764,11,1
8,72,72,1,0.645,0.63443465741269,0.352076178329649,0.100749669858179,0.057069037512693,0.653205814569336,0.276144804117744,0.391243661203925,-0.113224723577362,0.0618838808316881,0.699772315493981,0.131308098258197,0.528204610974236,0.0237362261929491,0.0618838808316881,0.0643819607139512,1.53805428794251,-0.140972348957288,0.33477425295512,0.105337228215367,11,1
8,84,72,2,0.465,0.0400999255568056,1.00355329702259,0.270172866831142,0.2009148922429,0.130420252051896,1.08504278788591,0.803103043120488,-0.607102215998618,0.205819095065548,0.276667383419964,0.0980472740557245,1.79930025394019,0.389094994821087,0.205819095065548,0.000297586589441531,19.9904037586379,-0.0279012567933487,0.0895182663519821,-0.0111595805168091,11,1
8,89,72,3,0.6075,1.23729546717014,1.36001347002428,0.171048433566661,0.52499172893335,1.43518859173329,1.23757124537405,0.703470015437476,-0.602846384632707,0.627383275458363,1.567098634812,0.0462020069918812,1.89511996730271,0.588803567232523,0.627383275458363,0.00672026329845954,5.60290405330099,-0.105887686646318,0.339499822933008,-0.104663960350106,11,1
8,94,72,4,0.485,0.374708782203539,1.31852487875474,0.646849439219903,0.426610066814039,0.596273266688309,1.3430929085538,1.03997613090787,-1.02431873380354,0.463054323199361,0.608054397035821,0.0077714540283891,2.37460805047555,0.310313185764136,0.463054323199362,0.000613342086608814,19.9996522266063,-0.0230693919938034,0.123777142953652,-0.00802432615696603,11,1
8,101,72,5,0.5175,0.96704481538159,0.98265556511175,0.163297666760843,0.828051730650862,1.23112768897369,0.982234379181479,1.10512545941229,-0.503436099037106,0.843802127189946,1.44087040436825,0.280369942579555,1.79112514363181,0.182563585181746,0.843802127189994,0.00502258780459939,7.42499099620022,-0.108275351325825,0.251850102366473,0.0533626909991555,11,1
8,105,72,6,0.41,-0.308135039354447,1.06330387322233,0.512962186652519,0.212604198558006,-0.59534972507065,1.79547200963975,1.20581775606226,-1.99053803563796,0.171854304888834,-0.549172277778687,-0.390037281131392,3.39275194493976,0.196396153238535,0.171854304888834,4.92192984712827e-05,19.9828991491595,-0.0223501714083744,0.153027051108683,0.00346931735996588,11,1
1,83,85,7,0.615,0.721118490487823,0.608023159131046,0.0494359879586932,0.306442408700221,0.942429136615167,0.774414145207451,1.43118423699529,-0.332373341188908,0.327355203299544,1.59325066516429,0.522253841355964,1.79226254083606,0.0287049626518685,0.327355203299544,0.020019224521572,3.49068452099517,-0.0745600400915183,0.510107022371334,0.0669447560680139,10,2
1,90,85,8,0.57,0.669943911908136,0.338344341532367,0.0298455994769387,0.572189508447124,0.961948575802983,0.707705766201162,1.98718988698577,-0.231598226322519,0.63246338140895,1.65878137217745,0.83742300298126,1.93841405405966,-0.280374059248629,0.63246338140895,0.00206508611823926,19.9999374047231,0.00651532146269112,0.0894262423223452,0.0452292092336576,10,2
1,96,85,9,0.455,0.0252661282728536,0.506941038887471,0.292221968585055,0.0442780873067746,0.434778631693621,1.15307092630531,2.37197167332733,-0.392549675690006,0.070509353229952,1.03722688489176,0.990202256998866,2.68134239240126,-0.0831789566160723,0.070509353229952,0.000394609529646638,19.994105364834,0.00605765874293192,0.157006786414565,0.0133801485113859,10,2
1,99,85,10,0.6325,0.499138261238168,0.624364913196187,0.206283662448816,0.385980472845941,NaN,NaN,NaN,-0.684365590848505,0.473741071330456,NaN,NaN,NaN,-0.182192852588958,0.473741071330456,0.0197524980001568,4.04732285192974,-0.00949727639840918,0.63976261997856,0.145204717877639,10,2
2,85,83,7,0.5025,-0.0481830112110269,0.494226402665919,0.127185932370457,0.0671882567842365,0.026630541428645,0.611896233196069,0.756403639844472,-0.198564031799001,0.0603475346445852,0.376848194887171,0.27894190407028,1.1863078162608,0.231340144617326,0.0603475346445852,0.00147431084596832,1.57693070837012,-0.181735823031095,0.999879947189956,-0.171416944461531,10,2
