first 200 odor expo performance: Table 1
male sz2 repeat pCorrect,male sz2 non-repeat pCorrect,male sz4 repeat pCorrect,male sz4 non-repeat pCorrect,female sz2 repeat pCorrect,female sz2 non-repeat pCorrect,female sz4 repeat pCorrect,female sz4 non-repeat pCorrect
,,,,,,,,,,,,,,,,,,,,,
'D1-17BWT-LT',45,0.66,0.6,0.72,0.84,0.86,0.88,0.94,0.9,0.8,0.98,0.9,0.8,0.753333333333334,0.75,,,,,,
'D1-17BWT-LT',47,0.64,0.64,0.72,0.66,0.86,0.96,0.96,0.94,0.92,0.9,0.94,0.98,0.96,0.82,0.98,0.894736842105263,,,,
'D1-17BWT-LT',51,0.64,0.9,0.9,0.94,0.94,0.88,0.94,0.86,0.96,0.9,0.96,1,0.74,0.56,0.961538461538462,,,,,
'D1-17BWT-LT',54,0.6,0.4,0.28,0.28,0.44,0.42,0.46,0.36,0.48,0.52,0.48,0.48,0.36,0.68,0.6,0.7,0.82,0.78,0.96,0.92
'D1-17BWT-LT',59,0.5,0.44,0.54,0.5,0.38,0.5,0.58,0.58,0.52,0.56,0.66,0.58,0.7,0.68,0.78,0.72,0.82,0.78,0.76,0.9
'D1-17BWT-LT',61,0.52,0.54,0.48,0.7,0.68,0.68,0.72,0.78,0.66,0.82,0.82,0.72,0.82,0.721111111111111,0.941176470588235,,,,,
'D1-17BWT-RT',45,0.46,0.54,0.64,0.62,0.58,0.56,0.38,0.68,0.68,0.64,0.8,0.74,0.62,0.82,0.88,0.827368421052632,0.833333333333333,,,
'D1-17BWT-RT',46,0.48,0.38,0.54,0.7,0.54,0.7,0.64,0.74,0.66,0.72,0.8,0.84,0.78,0.88,0.88,0.76,0.76,0.84,1,
'D1-17BWT-RT',52,0.54,0.52,0.52,0.56,0.6,0.6,0.54,0.64,0.54,0.66,0.7,0.72,0.68,0.74,0.66,0.76,0.817460317460318,,,
'D1-17BWT-RT',58,0.62,0.64,0.78,0.58,0.66,0.64,0.54,0.72,0.52,0.64,0.54,0.6,0.42,0.4,0.54,0.64,0.6,0.62,0.8,
'D1-17BWT-RT',62,0.52,0.5,0.56,0.52,0.52,0.52,0.52,0.44,0.5,0.56,0.58,0.5,0.38,0.58,0.64,0.6,0.6,0.6,0.54,0.54
'D1-18D-RT',41,0.38,0.46,0.56,0.54,0.64,0.74,0.76,0.7,0.7,0.8,0.82,0.86,0.8,0.76,0.78,0.82,0.86,0.72,0.72,1
'D1-18D-TN',34,0.38,0.44,0.7,0.78,0.84,0.84,0.8,0.76,0.92,0.8,0.86,0.8,0.96,0.94,0.82,0.8,0.875,,,
'D1-18D-TN',36,0.52,0.68,0.7,0.78,0.76,0.74,0.66,0.72,0.8,0.82,0.86,0.8,0.86,0.72,0.84,0.633333333333334,0.909090909090909,,,
'D1-18D-TN',38,0.52,0.54,0.48,0.58,0.58,0.78,0.86,0.76,0.82,0.74,0.86,0.78,0.72,0.82,0.86,0.72,0.689090909090909,0.68,0.636363636363636,
'D1-18D-TN',43,0.52,0.62,0.52,0.6,0.54,0.6,0.76,0.66,0.8,0.72,0.8,0.78,0.82,0.88,0.86,0.884761904761905,0.866666666666667,,,
'D1-18D-TN',47,0.72,0.7,0.8,0.92,0.9,0.98,0.96,0.98,0.96,0.64,0.8,0.9,0.92,0.82,0.94,0.98,1,1,1,1
'ByXmax7C-TT',39,0.1,0.26,0.46,0.5,0.58,0.76,0.82,0.72,0.86,0.92,0.94,0.92,0.98,0.8,0.96,1,,,,
'ByXmax7C-TT',40,0.2,0.56,0.6,0.64,0.72,0.9,0.88,0.8,0.88,0.96,0.8,0.92,0.96,0.78,0.78,0.976190476190476,,,,
'ByXmax7C-TT',51,0.16,0.16,0.22,0.2,0.24,0.26,0.38,0.44,0.36,0.48,0.46,0.72,0.68,0.64,0.6,0.52,0.68,0.6,,
'ByXmax7C-TT',54,0.58,0.84,0.86,0.88,0.8,0.84,0.78,0.76,0.72,0.74,0.76,0.74,0.62,0.56,0.732857142857143,1,,,,
'ByXmax7C-TT',59,0.46,0.54,0.58,0.54,0.7,0.6,0.72,0.66,0.56,0.64,0.62,0.7,0.52,0.74,0.62,0.708888888888889,0.68,0.56,0.80952380952381,
'ByXmax7C-TT',76,0.34,0.42,0.58,0.5,0.62,0.54,0.56,0.4,0.56,0.36,0.58,0.5,0.46,0.42,0.56,0.44,0.66,0.56,0.68,0.46
'ByXmax7C-TT',79,0.5,0.48,0.46,0.68,0.54,0.62,0.62,0.54,0.56,0.52,0.62,0.42,0.54,0.56,0.54,0.54,0.52,0.56,0.62,0.64
'ByXmax7C-TT',80,0.58,0.6,0.64,0.54,0.5,0.62,0.52,0.5,0.66,0.5,0.58,0.5,0.52,0.58,0.58,0.6,0.58,0.54,0.58,0.62
'D1-20D-LN',74,0.44,0.6,0.6,0.62,0.64,0.56,0.5,0.6,0.56,0.68,0.52,0.66,0.72,0.74,0.7,0.76,0.82,1,,
'D1-20D-LN',77,0.36,0.6,0.7,0.72,0.84,0.76,0.8,0.84,0.88,0.78,0.86,0.76,0.6,0.62,0.78,0.7,0.82,0.88,0.916666666666667,
'D1-20D-LN',81,0.44,0.3,0.46,0.7,0.54,0.58,0.6,0.72,0.8,0.72,0.88,0.82,0.86,0.8,0.84,0.82,0.94,0.82,0.923076923076923,
'D1-20D-LT',77,0.52,0.56,0.46,0.54,0.44,0.52,0.64,0.44,0.52,0.68,0.58,0.58,0.5,0.66,0.58,0.66,0.72,0.84,0.82,0.733333333333334
'D1-20D-RN',83,0.5,0.52,0.54,0.64,0.62,0.62,0.8,0.72,0.7,0.72,0.76,0.7,0.72,0.7,0.64,0.64,0.58,0.52,0.694166666666667,0.76
'D1-20D-RT',73,0.3,0.44,0.42,0.44,0.58,0.5,0.68,0.52,0.64,0.6,0.7,0.64,0.72,0.66,0.6,0.68,0.82,0.66,0.56,0.78
'D1-20D-RT',75,0.38,0.62,0.44,0.5,0.56,0.58,0.72,0.78,0.8,0.78,0.72,0.84,0.9,0.848571428571429,0.8,,,,,
'D1-20D-RT',78,0.46,0.58,0.68,0.74,0.88,0.72,0.78,0.82,0.88,0.74,0.82,0.735833333333334,0.84,1,,,,,,
'D1-20D-RT',82,0.3,0.56,0.68,0.7,0.64,0.66,0.72,0.84,0.76,0.78,0.78,0.64,0.78,0.88,0.86,0.74,0.803636363636364,0.68,1,
'A2A-8E1-LT',46,0.66,0.8,0.74,0.86,0.78,0.88,0.84,0.8,0.78,0.9,0.84,0.86,0.82,0.74,0.8,0.82,0.94,0.82,0.978260869565218,
'A2A-8E1-LT',51,0.3,0.6,0.68,0.82,0.86,0.66,0.84,0.78,0.8,0.84,0.84,0.86,0.72,0.9,0.88,0.600869565217392,0.92,0.72,0.875,
'A2A-8E1-LT',57,0.5,0.4,0.58,0.52,0.44,0.62,0.58,0.62,0.64,0.68,0.66,0.7,0.74,0.72,0.8,0.78,0.7,0.68,0.78,0.78
'A2A-8E1-RT',45,0.38,0.34,0.62,0.46,0.68,0.6,0.56,0.66,0.68,0.68,0.8,0.68,0.72,0.8,0.82,0.82,0.72,0.8,0.8,0.78
'A2A-8E1-RT',48,0.54,0.34,0.4,0.48,0.6,0.36,0.62,0.5,0.52,0.5,0.56,0.62,0.6,0.54,0.52,0.64,0.5,0.5,0.56,0.6
'A2A-8E1-RT',51,0.32,0.46,0.4,0.5,0.64,0.56,0.54,0.54,0.58,0.58,0.44,0.56,0.58,0.56,0.54,0.68,0.56,0.6,0.62,0.62
'A2A-8E1-RT',55,0.52,0.66,0.54,0.62,0.56,0.66,0.68,0.64,0.7,0.7,0.72,0.8,0.82,0.76,0.74,0.86,0.86,0.86,0.8,0.78
'A2A-8E1-RT',58,0.64,0.58,0.58,0.66,0.64,0.6,0.62,0.78,0.86,0.86,0.86,0.82,0.86,0.8,0.84,0.88,0.9,,,
'A2A-8E1-TV',42,0.56,0.38,0.46,0.4,0.66,0.56,0.7,0.64,0.76,0.84,0.76,0.82,0.82,0.82,0.74,0.78,0.82,0.84,0.88,0.82
'A2A-8E1-TV',48,0.48,0.76,0.8,0.78,0.66,0.78,0.78,0.86,0.82,0.82,0.8,0.88,0.82,0.76,0.9,0.92,0.82,0.92,0.857142857142857,
'A2A-8E1-TV',51,0.36,0.24,0.12,0.32,0.26,0.26,0.34,0.18,0.38,0.44,0.52,0.44,0.56,0.54,0.52,0.56,0.6,0.58,0.66,0.7
'A2A-8E1-TV',57,0.5,0.5,0.62,0.52,0.54,0.72,0.54,0.5,0.74,0.72,0.64,0.58,0.64,0.76,0.84,0.82,0.72,0.7,0.78,0.8
'A2A-8E1-VT',46,0.46,0.48,0.52,0.62,0.64,0.68,0.8,0.82,0.78,0.82,0.82,0.8,0.84,0.88,0.8,0.86,0.94,0.92,0.98,0.94
'A2A-8E1-VT',50,0.54,0.66,0.76,0.92,0.9,0.94,0.82,0.82,0.88,0.86,0.9,0.88,0.817142857142857,0.88,1,,,,,
'A2A-8E1-VT',55,0.4,0.46,0.38,0.58,0.46,0.54,0.38,0.5,0.54,0.42,0.54,0.62,0.48,0.44,0.52,0.48,0.48,0.54,0.68,0.54
'A2A-8E2-LT',62,0.66,0.56,0.52,0.62,0.4,0.56,0.6,0.6,0.74,0.78,0.6,0.84,0.82,0.74,0.88,0.88,0.86,0.86,0.76,0.86
'A2A-8E2-LT',64,0.52,0.42,0.6,0.64,0.54,0.52,0.7,0.74,0.74,0.76,0.86,0.82,0.72,0.86,0.86,0.76,0.66,0.78,0.88,0.64
'A2A-8E2-LT',66,0.72,0.66,0.64,0.72,0.78,0.64,0.82,0.82,0.58,0.78,0.7,0.72,0.6,0.72,0.6,0.68,0.56,0.72,0.72,0.88
'A2A-8E2-LT',69,0.42,0.42,0.4,0.38,0.3,0.36,0.38,0.46,0.5,0.48,0.5,0.34,0.44,0.48,0.5,0.46,0.6,0.6,0.6,0.62
'A2A-8E2-LT',71,0.46,0.36,0.38,0.36,0.3,0.38,0.36,0.38,0.44,0.3,0.46,0.48,0.6,0.5,0.64,0.28,0.58,0.5,0.46,0.42
'A2A-8E2-LT',73,0.44,0.44,0.56,0.52,0.44,0.5,0.46,0.44,0.54,0.5,0.44,0.42,0.48,0.46,0.58,0.52,0.62,0.54,0.68,0.7
'A2A-8E2-LT',76,0.44,0.42,0.46,0.58,0.48,0.46,0.56,0.52,0.68,0.5,0.42,0.56,0.62,0.5,0.56,0.6,0.72,0.74,0.74,0.78
'A2A-8E2-RT',67,0.56,0.66,0.58,0.76,0.82,0.88,0.86,0.88,0.82,0.88,0.88,0.86,0.88,0.82,0.94,0.856666666666667,0.72,1,,
'A2A-8E2-RT',69,0.42,0.46,0.36,0.48,0.46,0.48,0.66,0.48,0.54,0.52,0.56,0.6,0.56,0.68,0.62,0.72,0.62,0.7,0.7,0.68
'A2A-8E2-RT',70,0.46,0.48,0.6,0.54,0.58,0.52,0.54,0.64,0.54,0.5,0.58,0.6,0.6,0.54,0.5,0.56,0.78,0.58,0.66,0.716666666666667

Avg_F_ns2_V2: Table 1
,,,,,,,,,,,,,,,,,,,,,
'D1-17BWT-LT',45,0.66,0.6,0.72,0.84,0.86,0.88,0.94,0.9,0.8,0.98,0.9,0.8,0.753333333333334,0.75,,,,,,
'D1-17BWT-LT',47,0.64,0.64,0.72,0.66,0.86,0.96,0.96,0.94,0.92,0.9,0.94,0.98,0.96,0.82,0.98,0.894736842105263,,,,
'D1-17BWT-LT',51,0.64,0.9,0.9,0.94,0.94,0.88,0.94,0.86,0.96,0.9,0.96,1,0.74,0.56,0.961538461538462,,,,,
,,0.646666666666667,0.713333333333333,0.78,0.813333333333333,0.886666666666667,0.906666666666667,0.946666666666667,0.9,,,,,,,,,,,,
'D1-17BWT-RT',45,0.46,0.54,0.64,0.62,0.58,0.56,0.38,0.68,0.68,0.64,0.8,0.74,0.62,0.82,0.88,0.827368421052632,0.833333333333333,,,
'D1-17BWT-RT',46,0.48,0.38,0.54,0.7,0.54,0.7,0.64,0.74,0.66,0.72,0.8,0.84,0.78,0.88,0.88,0.76,0.76,0.84,1,
'D1-17BWT-RT',52,0.54,0.52,0.52,0.56,0.6,0.6,0.54,0.64,0.54,0.66,0.7,0.72,0.68,0.74,0.66,0.76,0.817460317460318,,,
,,0.493333333333333,0.48,0.566666666666667,0.626666666666667,0.573333333333333,0.62,0.52,0.686666666666667,,,,,,,,,,,,
'D1-18D-RT',41,0.38,0.46,0.56,0.54,0.64,0.74,0.76,0.7,0.7,0.8,0.82,0.86,0.8,0.76,0.78,0.82,0.86,0.72,0.72,1
,,,,,,,,,,,,,,,,,,,,,
'D1-18D-TN',34,0.38,0.44,0.7,0.78,0.84,0.84,0.8,0.76,0.92,0.8,0.86,0.8,0.96,0.94,0.82,0.8,0.875,,,
'D1-18D-TN',36,0.52,0.68,0.7,0.78,0.76,0.74,0.66,0.72,0.8,0.82,0.86,0.8,0.86,0.72,0.84,0.633333333333334,0.909090909090909,,,
'D1-18D-TN',38,0.52,0.54,0.48,0.58,0.58,0.78,0.86,0.76,0.82,0.74,0.86,0.78,0.72,0.82,0.86,0.72,0.689090909090909,0.68,0.636363636363636,
,,0.473333333333333,0.553333333333333,0.626666666666667,0.713333333333333,0.726666666666667,0.786666666666667,0.773333333333333,0.746666666666667,,,,,,,,,,,,
'ByXmax7C-TT',39,0.1,0.26,0.46,0.5,0.58,0.76,0.82,0.72,0.86,0.92,0.94,0.92,0.98,0.8,0.96,1,,,,
'ByXmax7C-TT',40,0.2,0.56,0.6,0.64,0.72,0.9,0.88,0.8,0.88,0.96,0.8,0.92,0.96,0.78,0.78,0.976190476190476,,,,
'ByXmax7C-TT',51,0.16,0.16,0.22,0.2,0.24,0.26,0.38,0.44,0.36,0.48,0.46,0.72,0.68,0.64,0.6,0.52,0.68,0.6,,
,,0.153333333333333,0.326666666666667,0.426666666666667,0.446666666666667,0.513333333333333,0.64,0.693333333333333,0.653333333333333,,,,,,,,,,,,
'D1-20D-LN',74,0.44,0.6,0.6,0.62,0.64,0.56,0.5,0.6,0.56,0.68,0.52,0.66,0.72,0.74,0.7,0.76,0.82,1,,
'D1-20D-LN',77,0.36,0.6,0.7,0.72,0.84,0.76,0.8,0.84,0.88,0.78,0.86,0.76,0.6,0.62,0.78,0.7,0.82,0.88,0.916666666666667,
'D1-20D-LN',81,0.44,0.3,0.46,0.7,0.54,0.58,0.6,0.72,0.8,0.72,0.88,0.82,0.86,0.8,0.84,0.82,0.94,0.82,0.923076923076923,
,,0.413333333333333,0.5,0.586666666666667,0.68,0.673333333333333,0.633333333333333,0.633333333333333,0.72,,,,,,,,,,,,
'D1-20D-LT',77,0.52,0.56,0.46,0.54,0.44,0.52,0.64,0.44,0.52,0.68,0.58,0.58,0.5,0.66,0.58,0.66,0.72,0.84,0.82,0.733333333333334
,,,,,,,,,,,,,,,,,,,,,
'D1-20D-RN',83,0.5,0.52,0.54,0.64,0.62,0.62,0.8,0.72,0.7,0.72,0.76,0.7,0.72,0.7,0.64,0.64,0.58,0.52,0.694166666666667,0.76
,,,,,,,,,,,,,,,,,,,,,
'D1-20D-RT',73,0.3,0.44,0.42,0.44,0.58,0.5,0.68,0.52,0.64,0.6,0.7,0.64,0.72,0.66,0.6,0.68,0.82,0.66,0.56,0.78
'D1-20D-RT',75,0.38,0.62,0.44,0.5,0.56,0.58,0.72,0.78,0.8,0.78,0.72,0.84,0.9,0.848571428571429,0.8,,,,,
'D1-20D-RT',78,0.46,0.58,0.68,0.74,0.88,0.72,0.78,0.82,0.88,0.74,0.82,0.735833333333334,0.84,1,,,,,,
,,0.38,0.546666666666667,0.513333333333333,0.56,0.673333333333333,0.6,0.726666666666667,0.706666666666667,,,,,,,,,,,,
'A2A-8E1-LT',46,0.66,0.8,0.74,0.86,0.78,0.88,0.84,0.8,0.78,0.9,0.84,0.86,0.82,0.74,0.8,0.82,0.94,0.82,0.978260869565218,
'A2A-8E1-LT',51,0.3,0.6,0.68,0.82,0.86,0.66,0.84,0.78,0.8,0.84,0.84,0.86,0.72,0.9,0.88,0.600869565217392,0.92,0.72,0.875,
'A2A-8E1-LT',57,0.5,0.4,0.58,0.52,0.44,0.62,0.58,0.62,0.64,0.68,0.66,0.7,0.74,0.72,0.8,0.78,0.7,0.68,0.78,0.78
,,0.486666666666667,0.6,0.666666666666667,0.733333333333333,0.693333333333333,0.72,0.753333333333333,0.733333333333333,,,,,,,,,,,,
'A2A-8E1-RT',45,0.38,0.34,0.62,0.46,0.68,0.6,0.56,0.66,0.68,0.68,0.8,0.68,0.72,0.8,0.82,0.82,0.72,0.8,0.8,0.78
'A2A-8E1-RT',48,0.54,0.34,0.4,0.48,0.6,0.36,0.62,0.5,0.52,0.5,0.56,0.62,0.6,0.54,0.52,0.64,0.5,0.5,0.56,0.6
'A2A-8E1-RT',51,0.32,0.46,0.4,0.5,0.64,0.56,0.54,0.54,0.58,0.58,0.44,0.56,0.58,0.56,0.54,0.68,0.56,0.6,0.62,0.62
,,0.413333333333333,0.38,0.473333333333333,0.48,0.64,0.506666666666667,0.573333333333333,0.566666666666667,,,,,,,,,,,,
'A2A-8E1-TV',42,0.56,0.38,0.46,0.4,0.66,0.56,0.7,0.64,0.76,0.84,0.76,0.82,0.82,0.82,0.74,0.78,0.82,0.84,0.88,0.82
'A2A-8E1-TV',48,0.48,0.76,0.8,0.78,0.66,0.78,0.78,0.86,0.82,0.82,0.8,0.88,0.82,0.76,0.9,0.92,0.82,0.92,0.857142857142857,
'A2A-8E1-TV',51,0.36,0.24,0.12,0.32,0.26,0.26,0.34,0.18,0.38,0.44,0.52,0.44,0.56,0.54,0.52,0.56,0.6,0.58,0.66,0.7
,,0.466666666666667,0.46,0.46,0.5,0.526666666666667,0.533333333333333,0.606666666666667,0.56,,,,,,,,,,,,
'A2A-8E1-VT',46,0.46,0.48,0.52,0.62,0.64,0.68,0.8,0.82,0.78,0.82,0.82,0.8,0.84,0.88,0.8,0.86,0.94,0.92,0.98,0.94
'A2A-8E1-VT',50,0.54,0.66,0.76,0.92,0.9,0.94,0.82,0.82,0.88,0.86,0.9,0.88,0.817142857142857,0.88,1,,,,,
'A2A-8E1-VT',55,0.4,0.46,0.38,0.58,0.46,0.54,0.38,0.5,0.54,0.42,0.54,0.62,0.48,0.44,0.52,0.48,0.48,0.54,0.68,0.54
,,0.466666666666667,0.533333333333333,0.553333333333333,0.706666666666667,0.666666666666667,0.72,0.666666666666667,0.713333333333333,,,,,,,,,,,,
'A2A-8E2-LT',62,0.66,0.56,0.52,0.62,0.4,0.56,0.6,0.6,0.74,0.78,0.6,0.84,0.82,0.74,0.88,0.88,0.86,0.86,0.76,0.86
'A2A-8E2-LT',64,0.52,0.42,0.6,0.64,0.54,0.52,0.7,0.74,0.74,0.76,0.86,0.82,0.72,0.86,0.86,0.76,0.66,0.78,0.88,0.64
'A2A-8E2-LT',66,0.72,0.66,0.64,0.72,0.78,0.64,0.82,0.82,0.58,0.78,0.7,0.72,0.6,0.72,0.6,0.68,0.56,0.72,0.72,0.88
,,0.633333333333333,0.546666666666667,0.586666666666667,0.66,0.573333333333333,0.573333333333333,0.706666666666667,0.72,,,,,,,,,,,,
'A2A-8E2-RT',67,0.56,0.66,0.58,0.76,0.82,0.88,0.86,0.88,0.82,0.88,0.88,0.86,0.88,0.82,0.94,0.856666666666667,0.72,1,,
'A2A-8E2-RT',69,0.42,0.46,0.36,0.48,0.46,0.48,0.66,0.48,0.54,0.52,0.56,0.6,0.56,0.68,0.62,0.72,0.62,0.7,0.7,0.68
'A2A-8E2-RT',70,0.46,0.48,0.6,0.54,0.58,0.52,0.54,0.64,0.54,0.5,0.58,0.6,0.6,0.54,0.5,0.56,0.78,0.58,0.66,0.716666666666667
,,0.48,0.533333333333333,0.513333333333333,0.593333333333333,0.62,0.626666666666667,0.686666666666667,0.666666666666667,,,,,,,,,,,,

Avg_F_ns4: Table 1
,,,,,,,,,,,,,,,,,,,,,
'D1-17BWT-LT',49,0.77,0.93,0.92,0.84,0.85,0.9,0.903125,0.90952380952381,,,,,,,,,,,,
'D1-17BWT-LT',52,0.28,0.41,0.42,0.48,0.49,0.6,0.66,0.68,0.73,0.72,0.730714285714286,0.84,0.734615384615385,,,,,,,
'D1-17BWT-LT',53,0.51,0.35,0.57,0.62,0.55,0.59,0.68,0.68,0.683684210526316,0.744347826086957,0.5,0.684615384615385,0.666666666666667,,,,,,,
'D1-17BWT-RT',49,0.41,0.45,0.54,0.53,0.5,0.5,0.47,0.54,0.52,0.61,0.57,0.56,0.63,0.52,0.533333333333333,0.386666666666667,0.592380952380952,0.52,0.426153846153846,0.2
'D1-17BWT-RT',51,0.42,0.49,0.54,0.63,0.65,0.61,0.59,0.6,0.707272727272727,0.626666666666667,0.648627450980392,0.5125,,,,,,,,
'D1-17BWT-RT',59,0.57,0.58,0.64,0.57,0.56,0.59,0.64,0.54,0.64,0.476969696969697,0.46,0.46,0.66,0.44,,,,,,
'D1-17BWT-RT',61,0.58,0.51,0.5,0.6,0.49,0.51,0.53,0.57,0.55,0.52,0.555,0.685925925925926,0.53,0.68,,,,,,
'D1-17BWT-RT',63,0.61,0.59,0.6,0.57,0.59,0.55,0.47,0.58,0.59,0.54,0.483757763975155,0.49,0.64,0.52,1,,,,,
'D1-17BWT-RT',64,0.47,0.47,0.46,0.54,0.51,0.49,0.56,0.61,0.61,0.52,0.6,0.549565217391304,0.65,,,,,,,
'D1-18D-RT',42,0.63,0.67,0.56,0.63,0.71,0.67,0.67,0.68,0.81,0.64,0.74,0.5,,,,,,,,
'D1-18D-TN',37,0.49,0.58,0.71,0.7,0.71,0.71,0.73,0.849166666666667,0.744615384615385,1,,,,,,,,,,
'D1-18D-TN',41,0.53,0.63,0.67,0.7,0.77,0.7,0.88,0.78,0.855294117647059,0.741111111111111,0.96,0.714285714285714,,,,,,,,
'D1-18D-TN',45,0.62,0.67,0.69,0.73,0.66,0.82,0.78,0.787272727272727,0.62,0.616666666666667,,,,,,,,,,
'ByXmax7C-TT',42,0.24,0.32,0.41,0.42,0.42,0.53,0.55,0.67,0.72,0.626666666666667,0.546666666666667,0.666666666666667,0.653333333333333,0.666666666666667,0.56,0.666296296296296,0.48,0.44,0.6,0.5
'ByXmax7C-TT',52,0.53,0.65,0.81,0.8,0.83,0.74,0.79,0.780526315789474,0.82,0.727272727272727,,,,,,,,,,
'ByXmax7C-TT',55,0.55,0.54,0.76,0.72,0.7,0.65,0.624285714285714,0.573333333333333,0.589019607843137,0.592857142857143,0.32,0.4,0.36,0.333333333333333,,,,,,
'D1-20D-LN',76,0.46,0.48,0.61,0.67,0.6,0.68,0.66,0.65,0.630769230769231,0.478787878787879,0.477142857142857,0.32,0.24,0.25,,,,,,
'D1-20D-LN',79,0.37,0.48,0.58,0.74,0.74,0.81,0.86,0.74,0.67,0.76,0.834444444444445,0.791666666666667,,,,,,,,
'D1-20D-LN',82,0.62,0.51,0.56,0.64,0.69,0.75,0.7,0.75,0.668221153846154,0.56,0.48,0.473333333333334,0.44,,,,,,,
'D1-20D-LN',79,0.53,0.47,0.55,0.55,0.57,0.52,0.808544891640867,0.375,,,,,,,,,,,,
'D1-20D-RN',80,0.55,0.57,0.66,0.66,0.64,0.71,0.62,0.6,0.466666666666667,0.382424242424242,0.347058823529412,0.409090909090909,,,,,,,,
'D1-20D-RT',76,0.47,0.64,0.69,0.68,0.66,0.71,0.76,0.78,0.75,0.695,0.786666666666667,0.757142857142857,0.777777777777778,,,,,,,
'D1-20D-RT',80,0.52,0.61,0.66,0.79,0.79,0.77,0.66,0.82,0.84,0.82875,0.813333333333333,0.769021739130435,,,,,,,,
'D1-20D-RT',83,0.5,0.72,0.69,0.76,0.76,0.81,0.86,0.73,0.74,0.706666666666667,0.780555555555556,,,,,,,,,
'A2A-8E1-LT',48,0.61,0.56,0.68,0.64,0.75,0.75,0.82,0.94,0.72,0.82,0.828571428571429,0.675,0.833333333333334,,,,,,,
'A2A-8E1-LT',53,0.41,0.37,0.46,0.44,0.53,0.53,0.65,0.56,0.58,0.62,0.58,0.6675,0.666666666666667,0.682424242424242,,,,,,
'A2A-8E1-RT',46,0.43,0.42,0.54,0.52,0.49,0.42,0.52,0.49,0.48,0.5,0.44,0.58,0.36,0.413333333333333,,,,,,
'A2A-8E1-RT',50,0.58,0.62,0.66,0.53,0.63,0.48,0.48,0.58,0.66,0.695,0.560740740740741,0.7,0.52,0.32,,,,,,
'A2A-8E1-RT',57,0.59,0.63,0.66,0.67,0.69,0.63,0.63,0.71,0.8,0.82,0.69875,0.826666666666667,0.786666666666667,0.866666666666667,,,,,,
'A2A-8E1-TV',43,0.61,0.72,0.63,0.7,0.68,0.69,0.85,0.78,0.75,0.71,0.735,0.757460317460317,0.744444444444445,,,,,,,
'A2A-8E1-TV',50,0.6,0.57,0.57,0.59,0.62,0.6,0.59,0.54,0.56,0.58,0.55,0.413333333333333,0.413333333333333,0.575384615384615,,,,,,
'A2A-8E1-TV',54,0.48,0.58,0.47,0.54,0.59,0.63,0.56,0.61,0.59,0.69,0.682857142857143,0.846666666666667,0.75,,,,,,,
'A2A-8E1-VT',48,0.51,0.61,0.52,0.56,0.49,0.56,0.58,0.55,0.66,0.685294117647059,0.52,0.72,0.72,0.752380952380952,,,,,,
'A2A-8E1-VT',51,0.59,0.43,0.48,0.49,0.56,0.62,0.62,0.53,0.65,0.58,0.66,0.74,0.521052631578948,0.48,,,,,,
'A2A-8E1-VT',57,0.48,0.62,0.55,0.43,0.53,0.51,0.55,0.43,0.43,0.45,0.46,0.53,0.56,0.68,0.749583333333333,,,,,
'A2A-8E2-LT',63,0.53,0.66,0.71,0.84,0.87,0.89,0.78,0.82,0.881818181818182,0.866666666666667,0.844166666666667,0.769230769230769,,,,,,,,
'A2A-8E2-LT',65,0.49,0.54,0.55,0.67,0.66,0.62,0.59,0.68,0.54,0.71,0.67,0.466666666666667,0.528888888888889,0.66,,,,,,
'A2A-8E2-LT',67,0.53,0.58,0.5,0.65,0.51,0.59,0.72,0.75,0.76,0.8,0.736470588235294,0.706666666666667,0.62,0.445714285714286,,,,,,
'A2A-8E2-LT',70,0.52,0.53,0.49,0.51,0.6,0.55,0.68,0.84,0.74,0.907272727272727,0.802105263157895,1,,,,,,,,
'A2A-8E2-LT',72,0.48,0.5,0.49,0.44,0.44,0.52,0.53,0.56,0.57,0.54,0.57,0.559090909090909,0.678333333333333,0.56,0.545454545454545,,,,,
'A2A-8E2-LT',75,0.54,0.48,0.53,0.51,0.53,0.56,0.63,0.48,0.67,0.62,0.7,0.64,0.76,0.875,,,,,,
'A2A-8E2-RT',68,0.53,0.61,0.61,0.66,0.61,0.61,0.66,0.55,0.56,0.69,0.5775,0.506666666666667,0.506666666666667,0.44,0.508333333333333,0.2,,,,
'A2A-8E2-RT',72,0.46,0.42,0.47,0.43,0.43,0.5,0.43,0.41,0.34,0.46,0.46,0.48,0.5,0.44,0.43,0.381428571428572,0.493333333333333,0.528888888888889,,

Avg_F_ns4_V2: Table 1
,,,,,,,,,,,,,,,,,,,,,
'D1-17BWT-LT',49,0.77,0.93,0.92,0.84,0.85,0.9,0.903125,0.90952380952381,,,,,,,,,,,,
'D1-17BWT-LT',52,0.28,0.41,0.42,0.48,0.49,0.6,0.66,0.68,0.73,0.72,0.730714285714286,0.84,0.734615384615385,,,,,,,
'D1-17BWT-LT',53,0.51,0.35,0.57,0.62,0.55,0.59,0.68,0.68,0.683684210526316,0.744347826086957,0.5,0.684615384615385,0.666666666666667,,,,,,,
,,0.52,0.563333333333333,0.636666666666667,0.646666666666667,0.63,0.696666666666667,0.747708333333333,0.756507936507937,,,,,,,,,,,,
